Timestamp;Block;Trial;HringState;RefenceStiffnes;VariableStiffnes;VariablePiston;UserSelection;TrueStiff
395,3611;0;0;RELEASING;0,65;0,8;1;True;False
407,6112;0;1;RELEASING;0,65;1,25;0;True;True
418,1517;0;2;RELEASING;0,65;1,05;1;False;False
427,8856;0;3;RELEASING;0,65;0,25;0;False;False
441,5085;0;4;RELEASING;0,65;0,5;1;False;True
451,5771;0;5;RELEASING;0,65;0,65;0;False;False
462,4512;0;6;RELEASING;0,65;0,04999995;0;False;False
473,9228;1;0;RELEASING;0,65;0,65;1;True;False
482,62;1;1;RELEASING;0,65;0,25;0;False;False
492,381;1;2;RELEASING;0,65;1,25;1;False;False
502,4616;1;3;RELEASING;0,65;0,8;0;True;True
513,0028;1;4;RELEASING;0,65;0,04999995;1;True;True
522,3816;1;5;RELEASING;0,65;0,5;1;True;True
530,9877;1;6;RELEASING;0,65;1,05;0;True;True
563,0814;2;0;RELEASING;0,65;0,5;0;False;False
573,4634;2;1;RELEASING;0,65;1,25;1;False;False
582,1036;2;2;RELEASING;0,65;0,65;1;True;False
590,7726;2;3;RELEASING;0,65;1,05;0;True;True
598,7646;2;4;RELEASING;0,65;0,8;1;False;False
607,4501;2;5;RELEASING;0,65;0,25;0;False;False
616,2965;2;6;RELEASING;0,65;0,04999995;1;True;True
628,6124;3;0;RELEASING;0,65;0,65;0;True;False
636,467;3;1;RELEASING;0,65;0,8;1;False;False
645,5549;3;2;RELEASING;0,65;1,05;0;True;True
654,2047;3;3;RELEASING;0,65;0,5;0;False;False
663,3439;3;4;RELEASING;0,65;0,04999995;1;True;True
674,1604;3;5;RELEASING;0,65;1,25;0;True;True
682,0751;3;6;RELEASING;0,65;0,25;1;True;True
691,7595;4;0;RELEASING;0,65;0,8;0;False;True
700,3419;4;1;RELEASING;0,65;0,65;1;True;False
710,461;4;2;RELEASING;0,65;0,04999995;0;False;False
718,7325;4;3;RELEASING;0,65;1,05;1;False;False
726,7907;4;4;RELEASING;0,65;0,25;0;False;False
734,0364;4;5;RELEASING;0,65;1,25;1;False;False
742,2862;4;6;RELEASING;0,65;0,5;1;True;True
752,6215;5;0;ON;0,65;0,25;0;False;False
761,9508;5;1;ON;0,65;1,05;1;False;False
770,0714;5;2;ON;0,65;1,25;0;True;True
777,8148;5;3;ON;0,65;0,5;1;False;True
787,1274;5;4;ON;0,65;0,04999995;0;False;False
795,3133;5;5;ON;0,65;0,65;0;True;False
805,4469;5;6;ON;0,65;0,8;1;True;False
816,9187;6;0;ON;0,65;1,25;1;False;False
825,1934;6;1;ON;0,65;0,8;0;True;True
835,4457;6;2;ON;0,65;0,5;0;False;False
843,8138;6;3;ON;0,65;1,05;1;False;False
852,7893;6;4;ON;0,65;0,04999995;1;True;True
860,7911;6;5;ON;0,65;0,25;0;False;False
869,7971;6;6;ON;0,65;0,65;1;False;False
880,0692;7;0;ON;0,65;1,25;0;True;True
888,0759;7;1;ON;0,65;0,65;0;False;False
895,3286;7;2;ON;0,65;0,25;1;True;True
903,9018;7;3;ON;0,65;0,8;1;False;False
912,8364;7;4;ON;0,65;0,04999995;0;False;False
922,1508;7;5;ON;0,65;1,05;1;False;False
930,5254;7;6;ON;0,65;0,5;0;True;False
940,3503;8;0;ON;0,65;0,5;0;True;False
947,9058;8;1;ON;0,65;0,04999995;1;True;True
954,4448;8;2;ON;0,65;0,8;1;False;False
962,097;8;3;ON;0,65;1,05;0;True;True
969,0462;8;4;ON;0,65;0,65;0;False;False
976,7731;8;5;ON;0,65;1,25;1;False;False
984,3159;8;6;ON;0,65;0,25;1;True;True
993,7917;9;0;ON;0,65;0,04999995;0;False;False
1001,123;9;1;ON;0,65;1,25;1;False;False
1008,335;9;2;ON;0,65;0,25;0;False;False
1015,8;9;3;ON;0,65;0,5;0;False;False
1023,186;9;4;ON;0,65;1,05;1;False;False
1034,731;9;5;ON;0,65;0,8;1;False;False
1042,288;9;6;ON;0,65;0,65;0;True;False
