Timestamp;Block;Trial;HringState;RefenceStiffnes;VariableStiffnes;VariablePiston;UserSelection;TrueStiff
2854,788;0;0;RELEASING;0,65;1,05;0;True;True
2893,279;0;1;RELEASING;0,65;1,25;1;False;False
2933,025;0;2;RELEASING;0,65;0,5;1;True;True
2952,56;0;3;RELEASING;0,65;0,8;0;True;True
2967,659;0;4;RELEASING;0,65;0,65;1;True;False
2982,316;0;5;RELEASING;0,65;0,04999995;0;False;False
2993,972;0;6;RELEASING;0,65;0,25;1;True;True
3056,847;1;0;RELEASING;0,65;0,5;0;False;False
3063,634;1;1;RELEASING;0,65;0,25;0;False;False
3069,981;1;2;RELEASING;0,65;0,65;1;False;False
3105,605;1;3;RELEASING;0,65;1,25;0;True;True
3112,421;1;4;RELEASING;0,65;0,8;1;False;False
3118,41;1;5;RELEASING;0,65;1,05;1;False;False
3126,242;1;6;RELEASING;0,65;0,04999995;0;False;False
3137,252;2;0;RELEASING;0,65;0,65;0;True;False
3144,314;2;1;RELEASING;0,65;0,8;1;False;False
3156,509;2;2;RELEASING;0,65;1,25;1;False;False
3163,993;2;3;RELEASING;0,65;0,5;0;False;False
3175,072;2;4;RELEASING;0,65;1,05;0;True;True
3184,19;2;5;RELEASING;0,65;0,04999995;1;True;True
3191,515;2;6;RELEASING;0,65;0,25;1;False;True
3200,533;3;0;RELEASING;0,65;0,8;0;True;True
3206,319;3;1;RELEASING;0,65;0,65;1;False;False
3211,785;3;2;RELEASING;0,65;1,25;0;True;True
3218,705;3;3;RELEASING;0,65;0,04999995;0;False;False
3224,808;3;4;RELEASING;0,65;0,5;1;True;True
3230,932;3;5;RELEASING;0,65;1,05;1;False;False
3236,282;3;6;RELEASING;0,65;0,25;0;False;False
3244,786;4;0;RELEASING;0,65;1,05;1;False;False
3250,792;4;1;RELEASING;0,65;0,65;0;False;False
3255,908;4;2;RELEASING;0,65;1,25;0;True;True
3261,739;4;3;RELEASING;0,65;0,5;1;True;True
3267,458;4;4;RELEASING;0,65;0,8;1;False;False
3274,45;4;5;RELEASING;0,65;0,04999995;0;False;False
3280,512;4;6;RELEASING;0,65;0,25;0;False;False
3327,572;5;0;ON;0,65;1,25;1;False;False
3334,518;5;1;ON;0,65;0,8;1;False;False
3341,945;5;2;ON;0,65;0,5;0;False;False
3350,476;5;3;ON;0,65;0,04999995;1;True;True
3357,317;5;4;ON;0,65;0,65;0;False;False
3372,338;5;5;ON;0,65;1,05;1;False;False
3378,142;5;6;ON;0,65;0,25;0;False;False
3441,559;6;0;ON;0,65;0,5;1;False;True
3460,847;6;1;ON;0,65;0,8;0;True;True
3467,394;6;2;ON;0,65;0,65;0;False;False
3473,112;6;3;ON;0,65;1,05;1;False;False
3480,025;6;4;ON;0,65;1,25;1;False;False
3487,003;6;5;ON;0,65;0,25;0;False;False
3499,266;6;6;ON;0,65;0,04999995;0;False;False
3508,456;7;0;ON;0,65;0,65;1;False;False
3518,138;7;1;ON;0,65;0,25;0;False;False
3525,297;7;2;ON;0,65;1,25;1;False;False
3532,73;7;3;ON;0,65;1,05;1;False;False
3540,134;7;4;ON;0,65;0,8;0;False;True
3547,35;7;5;ON;0,65;0,5;0;False;False
3555,043;7;6;ON;0,65;0,04999995;1;True;True
3564,035;8;0;ON;0,65;0,65;1;False;False
3571,192;8;1;ON;0,65;0,25;0;False;False
3576,93;8;2;ON;0,65;1,05;0;True;True
3582,916;8;3;ON;0,65;1,25;1;False;False
3590,91;8;4;ON;0,65;0,04999995;0;False;False
3597,167;8;5;ON;0,65;0,8;1;False;False
3603,405;8;6;ON;0,65;0,5;1;False;True
3611,041;9;0;ON;0,65;1,05;0;True;True
3619,157;9;1;ON;0,65;0,25;0;False;False
3625,6;9;2;ON;0,65;1,25;1;False;False
3634,225;9;3;ON;0,65;0,8;0;False;True
3641,262;9;4;ON;0,65;0,04999995;1;True;True
3650,428;9;5;ON;0,65;0,65;1;False;False
3657,622;9;6;ON;0,65;0,5;0;False;False
